username,user_id,role_cd,time_zone,location_cd,country_cd
Ashley1996,1779709,ASSOCIATE,America/Montreal,1996,CA
Priti2009,1015979,SHIFT_LDR,America/Toronto,2009,CA
0506JMacquarrie,133867,ASSOCIATE,America/Halifax,2043,CA
2045BDhandli,1039969,ASSOCIATE,America/Winnipeg,2045,CA
2060kevork,1797601,SHIFT_LDR,America/Montreal,2060,CA
2079JODY,285304,ASSOCIATE,America/Toronto,2079,CA
Gargs,1816385,ASSOCIATE,America/Toronto,2094,CA
ISABELLE18,1078192,SHIFT_LDR,America/Montreal,2096,CA
2109isaiah,1719792,ASSOCIATE,America/Toronto,2109,CA
1071ahill,104066,REST_MGR,America/Toronto,2145,CA
2179nouman,1799798,ASSOCIATE,America/Toronto,2179,CA
lizbulic,101037,ASSOCIATE,America/Edmonton,2194,CA
2196Rcrown,1753599,ASSOCIATE,America/Toronto,2196,CA
LaniCasem,294622,MUM,America/Edmonton,2230,CA
2243DKapadia,1804677,ASSOCIATE,America/St_Johns,2243,CA
2245jsebastian-scott,1007742,ASSISTANT_MGR,America/Toronto,2245,CA
2260Slopatkin,1782334,ASSOCIATE,America/Vancouver,2260,CA
2279TCustodio,136297,SHIFT_LDR,America/Winnipeg,2279,CA
1443KSureshkaran,1632068,ASSOCIATE,America/Toronto,2294,CA
2296catalina,1027113,SHIFT_LDR,America/Toronto,2296,CA
2800COcéane,1771268,ASSOCIATE,America/Montreal,2343,CA
2345SMcraw,140607,ASSOCIATE,America/Moncton,2345,CA
2360julian,1749127,ASSOCIATE,America/Toronto,2360,CA
2379NivaPierre,1267993,REST_MGR,America/Montreal,2379,CA
2394ZMores,1752308,ASSOCIATE,America/Toronto,2394,CA
2396HaarisY,1596426,ASSOCIATE,America/Toronto,2396,CA
2430lmiller,1358504,ASSOCIATE,America/Montreal,2430,CA
2445JenniferP,193446,ASSOCIATE,America/Vancouver,2445,CA
2460LFindlay,1815320,ASSOCIATE,Canada/Mountain,2460,CA
2479Ava-mae,1489221,SHIFT_LDR,America/Toronto,2479,CA
2494DIDARUL,1788606,ASSOCIATE,America/Toronto,2494,CA
2496zmian,1500794,MUM,America/Toronto,2496,CA
2173Rcheema,1617328,ASSOCIATE,America/Vancouver,2530,CA
2579kathleen,1805256,ASSOCIATE,America/Toronto,2579,CA
2594Rebecca,1673010,ASSOCIATE,America/Toronto,2594,CA
2596rgrewal,1788169,ASSOCIATE,America/Edmonton,2596,CA
2630callard,1745200,ASSOCIATE,America/Montreal,2630,CA
AlissaK,1816670,ASSISTANT_MGR,America/Toronto,2645,CA
2679andrea,1588256,ASSOCIATE,America/Toronto,2679,CA
aramark2681,1790199,ASSOCIATE,America/Toronto,2681,CA
2694JElliot,1672416,ASSOCIATE,America/Vancouver,2694,CA
2696jalarca,1797009,ASSOCIATE,America/Winnipeg,2696,CA
2730Kward,1764745,ASSOCIATE,America/Toronto,2730,CA
2745Mdufour,1822888,ASSOCIATE,America/Montreal,2745,CA
2779Rebeca,1725850,ASSOCIATE,America/Regina,2779,CA
2781KWHYTE,1801150,ASSOCIATE,America/Toronto,2781,CA
brianmcknight,1600555,MUM,America/Winnipeg,2796,CA
CMcMillen,1635105,ASSOCIATE,America/Edmonton,2815,CA
carlyreid2830,1777440,ASSOCIATE,America/Moncton,2830,CA
2532LBlouin,1598094,ASSOCIATE,America/Montreal,2845,CA
2879Louie,1781234,ASSOCIATE,America/Toronto,2879,CA
2881hnorman,1695495,ASSOCIATE,America/Toronto,2881,CA
Felishiya2915,1751148,ASSOCIATE,America/Toronto,2915,CA
2930WANDA,1574815,ASSOCIATE,America/Toronto,2930,CA
2932MLabadie,1746290,ASSOCIATE,America/Toronto,2932,CA
2945NBayan,1723296,ASSOCIATE,America/Toronto,2945,CA
2515tiemon,1745666,ASSOCIATE,America/Montreal,2979,CA
2981SUppiretla,1736017,ASSOCIATE,America/Toronto,2981,CA
0478JWilliams,159883,ASSOCIATE,America/Toronto,2996,CA
3015rhuffman,1603560,ASSOCIATE,America/Toronto,3015,CA
3030Rayan,1809254,ASSOCIATE,America/Toronto,3030,CA
3032MKaur1,1774884,ASSOCIATE,America/Toronto,3032,CA
3045megan,1766100,ASSOCIATE,America/Montreal,3045,CA
3079jelasco,1699884,ASSOCIATE,America/Regina,3079,CA
3081hpkaur,1798521,ASSOCIATE,America/Vancouver,3081,CA
3096ANDREW,1776563,ASSOCIATE,America/Toronto,3096,CA
3115 ishpreet,1789122,ASSOCIATE,America/Toronto,3115,CA
1357WEvelyn,1497699,ASSOCIATE,America/Toronto,3130,CA
3132HARJOT,1802444,ASSOCIATE,America/Toronto,3132,CA
JB4059-0286,1636216,ASSOCIATE,America/Vancouver,3166,CA
Dimahadib3179,1791020,ASSOCIATE,America/Montreal,3179,CA
eCote31,1678573,MUM,America/Toronto,3181,CA
Melika3196,1771876,ASSOCIATE,America/Toronto,3196,CA
3215ASOUCY,1806659,ASSOCIATE,America/Montreal,3215,CA
4458KShaw,1758461,ASSOCIATE,America/Toronto,3230,CA
ElenaN3232,1792298,ASSOCIATE,America/Edmonton,3232,CA
3266Amanda,1667736,SHIFT_LDR,America/Toronto,3266,CA
0009MSweeney,111292,ASSOCIATE,America/Toronto,9,CA
0016AAlauboodi,1807035,ASSOCIATE,America/Toronto,16,CA
1855MLawrence1,101977,MUM,America/Moncton,43,CA
45rbascoe,1795115,ASSOCIATE,America/Toronto,45,CA
0050TJohnston,132995,SHIFT_LDR,America/Toronto,50,CA
0052GLoiselle,1820853,ASSOCIATE,America/Toronto,52,CA
0109DBull,192783,ASSOCIATE,America/Toronto,109,CA
145CMartinez,1719527,SHIFT_LDR,America/Vancouver,145,CA
2958JBaird,169684,REST_MGR,America/Vancouver,152,CA
0209gjoshi,1751653,SHIFT_LDR,America/Toronto,209,CA
0243dhardeep,1560059,SHIFT_LDR,America/Toronto,243,CA
0250snaomi,1822404,ASSOCIATE,America/Toronto,250,CA
0252IKwitkoski,1489287,ASSOCIATE,America/Vancouver,252,CA
0343jnoel,1813928,ASSOCIATE,America/Montreal,343,CA
rebsli,281501,ASSOCIATE,America/Toronto,352,CA
0379ManpreetK,1776660,ASSOCIATE,America/Toronto,379,CA
1556CStorie,278395,ASSISTANT_MGR,America/Toronto,386,CA
443Navneet,1808115,ASSOCIATE,America/Toronto,443,CA
2897BMcneill,1041605,ASSOCIATE,America/Halifax,445,CA
0452JJones,1799975,ASSOCIATE,America/Halifax,452,CA
rick_sabourin,32225,MUM,America/Toronto,479,CA
486MClaur,1780451,ASSOCIATE,America/Edmonton,486,CA
0552PKing,154157,SHIFT_LDR,America/Toronto,552,CA
0579Will,1787424,ASSOCIATE,America/Toronto,579,CA
0586SFumo,305639,REST_MGR,America/Toronto,586,CA
588Apostol,1774273,ASSOCIATE,America/Edmonton,588,CA
0643dking,1238386,SHIFT_LDR,America/Toronto,643,CA
0645Kmarshall,1750857,ASSOCIATE,America/Toronto,645,CA
0652DWalsh,144616,ASSOCIATE,America/Toronto,652,CA
679sarahw,1759650,ASSOCIATE,America/Halifax,679,CA
0688SBickle,49208,MUM,America/Toronto,688,CA
0743Harnoor,1802775,ASSOCIATE,America/Edmonton,743,CA
0745HFex,186177,ASSOCIATE,America/Montreal,745,CA
752dinoja,1756422,ASSOCIATE,America/Toronto,752,CA
0786CBingham,172411,ASSOCIATE,America/Vancouver,786,CA
788TEJINDER,1717847,ASSOCIATE,America/Toronto,788,CA
0822CPinet,140491,ASSOCIATE,America/Moncton,822,CA
0845Adhaliwal,1564086,ASSOCIATE,America/Edmonton,845,CA
0852kyoukhana,46137,MUM,America/Toronto,852,CA
3055AIvins,236074,ASSOCIATE,America/Toronto,879,CA
0886ZKheni,1804209,ASSOCIATE,America/Toronto,886,CA
0197SKoszulap,209139,REST_MGR,America/Toronto,888,CA
0945CQuebral,1786053,ASSOCIATE,America/Moncton,945,CA
0952cplayford2,222526,ASSOCIATE,America/Toronto,952,CA
979sadi,1821454,ASSOCIATE,America/Toronto,979,CA
0986TComeau,269187,ASSISTANT_MGR,America/Moncton,986,CA
0988jchahal,1812034,ASSOCIATE,America/Toronto,988,CA
1022KPringle,102875,MUM,America/Toronto,1022,CA
1052GRead,1740867,ASSOCIATE,America/Halifax,1052,CA
711aqenawy,1542448,REST_MGR,America/Vancouver,1081,CA
1088mwatt,1617413,ASSOCIATE,America/Toronto,1088,CA
1145asmaou,1816366,ASSOCIATE,America/Montreal,1145,CA
1179DSTJEAN,1586114,ASSOCIATE,America/Halifax,1179,CA
1186bgill,1416429,MUM,America/Toronto,1186,CA
0153KVardy,1452650,ASSOCIATE,America/Toronto,1188,CA
1222JCarr,1777296,ASSOCIATE,America/Toronto,1222,CA
3664MStamaria,1397698,ASSOCIATE,America/Edmonton,1281,CA
1286primiya,1812963,ASSOCIATE,America/Toronto,1286,CA
0764ann-mariegale,1207969,REST_MGR,America/Halifax,1288,CA
1315lreid,1727501,ASSOCIATE,America/Toronto,1315,CA
1345nsanford,1238769,ASSOCIATE,America/Halifax,1345,CA
1379Agupta,1799141,ASSOCIATE,America/Toronto,1379,CA
1381swiltzen,1001760,ASSOCIATE,America/Vancouver,1381,CA
1388Dinesh,1802839,ASSOCIATE,America/Toronto,1388,CA
1422kim,1540661,ASSOCIATE,America/Toronto,1422,CA
mich1234,1809157,ASSOCIATE,America/Edmonton,1488,CA
ashlea1515,293212,MUM,America/Vancouver,1515,CA
1522zhoque,1817806,ASSOCIATE,America/St_Johns,1522,CA
1524amy,1295632,ASSOCIATE,America/Toronto,1524,CA
1579MPowell,1808810,ASSOCIATE,America/Toronto,1579,CA
1581TBOSSE,1630854,ASSOCIATE,America/Moncton,1581,CA
1588dmaclean,1789477,ASSOCIATE,America/Halifax,1588,CA
1615nsutton,1572745,ASSOCIATE,America/Toronto,1615,CA
1622aregimbal,1793396,ASSOCIATE,America/Montreal,1622,CA
1975MHills,1570079,ASSOCIATE,America/Vancouver,1624,CA
1679karan,1823161,ASSOCIATE,America/Edmonton,1679,CA
1969JSingh,1573625,ASSOCIATE,America/Vancouver,1681,CA
1113danny,1777079,ASSISTANT_MGR,America/Edmonton,1688,CA
FORAM1722,1537613,REST_MGR,America/Toronto,1722,CA
1724navjeet,1767484,ASSOCIATE,America/Toronto,1724,CA
4158kcrandall,1546450,SHIFT_LDR,America/Montreal,1779,CA
1781johnc,1777008,ASSOCIATE,America/Edmonton,1781,CA
1788JKaur,1536537,ASSOCIATE,America/Toronto,1788,CA
1815florencia,1805387,ASSOCIATE,America/Montreal,1815,CA
1822VGRaiche,1538059,ASSOCIATE,America/Moncton,1822,CA
1858ASahota,1800272,ASSOCIATE,America/Toronto,1858,CA
1000BHebert2,157237,REST_MGR,America/Toronto,19,CA
0026ERiemersma,1812332,ASSOCIATE,America/Toronto,26,CA
0033RJames,175088,ASSOCIATE,America/Toronto,33,CA
0069lbasque,1804772,ASSOCIATE,America/Moncton,69,CA
0004spacheco1,103377,REST_MGR,America/Toronto,76,CA
899bmelvin,1791738,ASSOCIATE,America/Moncton,119,CA
1972SM,131501,SHIFT_LDR,America/Halifax,126,CA
0133Andreea,1776148,ASSOCIATE,America/Montreal,133,CA
ELISHAENGLISH,1156547,REST_MGR,America/Moncton,176,CA
0183deborar,1820785,ASSOCIATE,America/Toronto,183,CA
0212mhollett1,1103791,SHIFT_LDR,America/St_Johns,212,CA
0219knavneet,1819169,SHIFT_LDR,America/Vancouver,219,CA
2308SAdam,102052,ASSOCIATE,America/Toronto,226,CA
262Andrew,1711024,ASSOCIATE,America/Toronto,262,CA
0269JCarter,216548,ASSOCIATE,America/Toronto,269,CA
0276JRoy,1822593,ASSOCIATE,America/Moncton,276,CA
0312ELeveille,287368,ASSOCIATE,America/Toronto,312,CA
0362VictorI,1806265,ASSOCIATE,America/Toronto,362,CA
0376PNahal,49494,ASSOCIATE,America/Toronto,376,CA
Sknightley412,1820465,ASSOCIATE,America/Toronto,412,CA
3025mallen,3546,ASSISTANT_MGR,America/Toronto,426,CA
0462Satnam,1804939,ASSOCIATE,America/Toronto,462,CA
0469EJack,103861,REST_MGR,America/Halifax,469,CA
0476lrekkabu,1795637,ASSOCIATE,America/Halifax,476,CA
0519prabbia,1165226,ASSISTANT_MGR,America/Montreal,519,CA
0526hcline,1771221,ASSOCIATE,America/Toronto,526,CA
0562JRosenfeld,186979,SHIFT_LDR,America/Toronto,562,CA
0569Flint,1776010,ASSOCIATE,America/Toronto,569,CA
0576CHutchinson,168780,ASSOCIATE,America/Toronto,576,CA
619kassandra,1814612,ASSOCIATE,America/Montreal,619,CA
parchambault,1470219,REST_MGR,America/Montreal,626,CA
655dvandamme,1547695,ASSOCIATE,America/Toronto,655,CA
662kmurray,1806001,ASSOCIATE,America/Toronto,662,CA
0669JLALONDE,1487046,SHIFT_LDR,America/Montreal,669,CA
0676Sbennett,1821814,ASSOCIATE,America/Halifax,676,CA
Gkohar,1545733,ASSOCIATE,America/Toronto,705,CA
712Amena,1759371,SHIFT_LDR,America/Toronto,712,CA
719MAPasion,1639203,ASSOCIATE,America/Edmonton,719,CA
755JJohnston,1793293,ASSOCIATE,America/Toronto,755,CA
davidlucas,1493977,ASSOCIATE,America/Montreal,762,CA
0769BShea,1743243,ASSOCIATE,America/Toronto,769,CA
805LSan,1480943,ASSOCIATE,America/Vancouver,805,CA
0812KFox,1685229,ASSOCIATE,America/Toronto,812,CA
1550rajdeep,1792695,ASSOCIATE,America/Toronto,819,CA
0869bgonzalez,1517019,ASSOCIATE,America/Vancouver,869,CA
0912mitchell,1593772,ASSOCIATE,America/Edmonton,912,CA
919eugene,1818782,ASSOCIATE,America/Moncton,919,CA
0955LHill,1591601,SHIFT_LDR,America/Halifax,955,CA
0962AMartin,1767244,SHIFT_LDR,America/Toronto,962,CA
0969jmorris,1512809,ASSOCIATE,America/Toronto,969,CA
1055rkaur,1517853,ASSOCIATE,America/Edmonton,1055,CA
1062agow,1524439,ASSOCIATE,America/Edmonton,1062,CA
1119lauren,1475253,ASSOCIATE,America/Edmonton,1119,CA
1148PMcCullough,1781265,ASSOCIATE,America/Toronto,1148,CA
1169mmorrison,1740528,ASSOCIATE,America/Toronto,1169,CA
1198JDoucette,1801725,ASSOCIATE,America/Halifax,1198,CA
1205smusal,1208218,ASSOCIATE,America/Toronto,1205,CA
mikabouchard,1768635,ASSOCIATE,America/Montreal,1212,CA
nagmar,1357976,ASSOCIATE,America/Montreal,1248,CA
2151JLanouette,1520844,ASSOCIATE,America/Montreal,1255,CA
Isabellemoyen,1736171,ASSOCIATE,America/Montreal,1262,CA
1298Llewis,1606109,ASSOCIATE,America/Toronto,1298,CA
1305AKaur,1759388,ASSOCIATE,America/Vancouver,1305,CA
1924SShrewsbury,1548764,ASSOCIATE,America/Toronto,1312,CA
1348galang,1787775,ASSOCIATE,America/Toronto,1348,CA
2562Leena,1557520,ASSOCIATE,America/Toronto,1362,CA
1398AToner,1773122,ASSOCIATE,America/Halifax,1398,CA
3060fchoudhury,1509062,ASSOCIATE,America/Toronto,1405,CA
1412JTaylor,1734196,ASSOCIATE,America/Toronto,1412,CA
1448Cheyndel,1611705,ASSOCIATE,America/Toronto,1448,CA
1455Sbernard,1796722,ASSOCIATE,America/Montreal,1455,CA
carale,1652924,ASSOCIATE,America/Vancouver,1462,CA
1498phollett,1793754,ASSOCIATE,America/Toronto,1498,CA
1548skaur,1659555,ASSOCIATE,America/Halifax,1548,CA
1555jjacob,1786653,ASSOCIATE,America/Toronto,1555,CA
Zakaria,1583994,ASSOCIATE,America/Toronto,1562,CA
1598Bsood,1778784,ASSOCIATE,America/Toronto,1598,CA
2426Chelsea,1626072,ASSOCIATE,America/Vancouver,1605,CA
1612Tushar,1750941,ASSOCIATE,America/Vancouver,1612,CA
monicakawaciuk,1160844,ASSOCIATE,America/Toronto,1641,CA
1648rosella,1181545,ASSOCIATE,America/Toronto,1648,CA
1655RSidhu,1753063,ASSOCIATE,America/Toronto,1655,CA
5832AEarle,1487288,ASSOCIATE,America/Toronto,1662,CA
JOMILA1691,1690786,ASSOCIATE,America/Toronto,1691,CA
1698lchevrette,1248953,ASSOCIATE,America/Montreal,1698,CA
1865nmiceli,1653675,ASSOCIATE,America/Toronto,1865,CA
1874eatkinson,1802293,ASSOCIATE,America/Toronto,1874,CA
1899ccave,1641934,ASSOCIATE,America/Toronto,1899,CA
1908lasanna,1820746,ASSOCIATE,America/Toronto,1908,CA
1933bmckenzie,1600799,ASSOCIATE,America/Toronto,1933,CA
1444TMarabella,1748339,ASSISTANT_MGR,America/Toronto,1938,CA
387VGumbal,1724330,ASSOCIATE,America/St_Johns,1963,CA
Crooks1972,1811210,ASSOCIATE,America/Halifax,1972,CA
2270TPoirier,1653927,ASSISTANT_MGR,America/Toronto,1997,CA
CChampagne2006,1801700,ASSOCIATE,America/Edmonton,2006,CA
RVicky31,1709147,ASSOCIATE,America/Montreal,2031,CA
2040MSingh,1807279,ASSOCIATE,America/Toronto,2040,CA
2065dawn,1640208,ASSOCIATE,America/Moncton,2065,CA
2074Katia,1821261,ASSOCIATE,America/Winnipeg,2074,CA
2099ColbyMR,1661495,ASSOCIATE,America/Halifax,2099,CA
beantkaur,1725988,ASSOCIATE,America/Winnipeg,2108,CA
2133Theresa,1606703,REST_MGR,America/Halifax,2133,CA
nicole1041,1705521,ASSOCIATE,America/Toronto,2167,CA
2172BRAR,1568493,SHIFT_LDR,America/Vancouver,2172,CA
MarinelL,1671331,ASSOCIATE,America/Toronto,2197,CA
BANDAY12345,1743899,ASSOCIATE,America/Montreal,2206,CA
2231nitsney,1800601,ASSOCIATE,America/Moncton,2231,CA
2240Sameera,1618990,ASSOCIATE,America/Toronto,2240,CA
2265joann,1032926,ASSOCIATE,America/Halifax,2265,CA
2274vsalinas,1817927,ASSOCIATE,America/Montreal,2274,CA
2299ALees,1253986,REST_MGR,America/Halifax,2299,CA
2308hcarson,1800829,ASSOCIATE,America/Toronto,2308,CA
4318mary,1518188,ASSOCIATE,America/Toronto,2333,CA
tracytran,1799221,ASSOCIATE,America/Edmonton,2342,CA
1820VJavier,1044603,SHIFT_LDR,America/Edmonton,2367,CA
2376SMubeen,1784646,ASSOCIATE,America/Toronto,2376,CA
2406CCantederio,137952,ASSOCIATE,America/Toronto,2406,CA
2431Charlotte,1783374,ASSOCIATE,America/Montreal,2431,CA
1625mlu,308782,ASSOCIATE,America/Vancouver,2440,CA
2465pbarnes,1800445,ASSOCIATE,America/Toronto,2465,CA
yingbao,284500,ASSOCIATE,America/Edmonton,2499,CA
G.Mesina,1755753,ASSISTANT_MGR,America/Toronto,2508,CA
2533GSudnicki,165571,MUM,America/Toronto,2533,CA
2567ASingh,1802987,ASSOCIATE,America/Toronto,2567,CA
1524alla,44053,REST_MGR,America/Toronto,2601,CA
2610TTruong,1790670,ASSOCIATE,America/Toronto,2610,CA
2635smackeigan,1788032,ASSOCIATE,America/Toronto,2635,CA
1792mrobert,275954,SHIFT_LDR,America/Montreal,2640,CA
rpasanen,1677356,ASSOCIATE,America/Edmonton,2665,CA
2674azka,1408271,ASSOCIATE,America/Toronto,2674,CA
2699krahnemoon,1818467,ASSOCIATE,America/Toronto,2699,CA
2708IFilko,1064185,REST_MGR,America/Winnipeg,2708,CA
2733Alia,1750422,ASSOCIATE,America/Edmonton,2733,CA
2742KPye,171679,ASSOCIATE,America/Toronto,2742,CA
Khasifa2767,1660964,ASSOCIATE,America/Toronto,2767,CA
2776JGPoulin,1136368,ASSOCIATE,America/Montreal,2776,CA
PetAnd,1607159,SHIFT_LDR,America/Toronto,2801,CA
2810BINH,1239960,ASSOCIATE,America/Toronto,2810,CA
2835acunan,1819234,ASSOCIATE,America/Toronto,2835,CA
nargis2844,1504506,ASSOCIATE,America/Toronto,2844,CA
Joyce1,1793138,ASSOCIATE,America/Regina,2869,CA
3673CProulx,1123254,REST_MGR,America/Montreal,2899,CA
2908Neil,1721951,ASSOCIATE,America/Toronto,2908,CA
alyzzavaldivia,1510368,ASSOCIATE,America/Edmonton,2933,CA
trombley,1587915,ASSOCIATE,America/Toronto,2942,CA
2967peter,1320864,REST_MGR,America/Toronto,2967,CA
2854sahib,1806968,ASSOCIATE,America/Edmonton,2976,CA
3001mpanela,1280679,REST_MGR,America/Vancouver,3001,CA
3010clarissa,1808835,ASSOCIATE,America/Vancouver,3010,CA
3035CNorrie,1822124,ASSOCIATE,America/Toronto,3035,CA
3044sureka,1328247,ASSOCIATE,Canada/Mountain,3044,CA
SAguibou,1789012,ASSOCIATE,America/Montreal,3069,CA
283sarju,1571926,ASSOCIATE,America/Edmonton,3078,CA
3103Cesar,1762357,ASSOCIATE,America/Edmonton,3103,CA
1229roxanne,1685132,ASSOCIATE,America/Montreal,3108,CA
3133ABeres,271185,ASSISTANT_MGR,America/Toronto,3133,CA
3142Alida,1773267,ASSOCIATE,America/Edmonton,3142,CA
225mackenzie,1216866,SHIFT_LDR,America/Toronto,3167,CA
2419mgubic,1706738,ASSOCIATE,America/Vancouver,3176,CA
3201soaeb,1449165,REST_MGR,America/Regina,3201,CA
3210RYaqoobi,1784710,ASSOCIATE,America/Vancouver,3210,CA
3235NJebirl,1218902,ASSOCIATE,America/Toronto,3235,CA
3244Agabobo,1776785,ASSOCIATE,America/Edmonton,3244,CA
KA3269,1465079,ASSOCIATE,America/Toronto,3269,CA
3278mmetivier,1792241,ASSOCIATE,America/Montreal,3278,CA
1625jimena,1166127,ASSOCIATE,America/Vancouver,3312,CA
3337Augusto,1720046,ASSOCIATE,America/Toronto,3337,CA
2491DBAGSAIN,1172821,ASSOCIATE,America/Toronto,3342,CA
3367creid,1521087,ASSOCIATE,America/Edmonton,3367,CA
3401SimranjitK,1434315,ASSOCIATE,America/Toronto,3401,CA
MANAL3410,1512288,ASSOCIATE,America/Montreal,3410,CA
1935Amanpreet,1784697,ASSOCIATE,America/Edmonton,1935,CA
2622mdrake,1374277,ASSOCIATE,America/Vancouver,1953,CA
Emily1986,1766495,SHIFT_LDR,America/Toronto,1986,CA
2003Nnavuasese,297987,ASSOCIATE,America/Edmonton,2003,CA
2021RBale,1784448,ASSOCIATE,America/Toronto,2021,CA
JAYESHDAVE,1085805,ASSOCIATE,America/Toronto,2054,CA
2068deepb,1791080,ASSOCIATE,America/Toronto,2068,CA
0011KEllis,194437,REST_MGR,America/Toronto,2071,CA
1475kishan,1656328,SHIFT_LDR,America/Toronto,2085,CA
2118GSivagnanathevy,116755,ASSOCIATE,America/Toronto,2118,CA
SCheverie,1631051,SHIFT_LDR,America/Halifax,2135,CA
2153fafghan,1012334,ASSOCIATE,America/Toronto,2153,CA
emilie2203,1702674,ASSOCIATE,America/Montreal,2203,CA
0984CGarratt,136872,SHIFT_LDR,America/Toronto,2204,CA
7260claris,1730554,ASSOCIATE,America/Montreal,2221,CA
2298louisecote,16744,ASSOCIATE,America/Montreal,2254,CA
Kiri,1759947,ASSOCIATE,America/Toronto,2268,CA
0203CLaurin,222160,ASSOCIATE,America/Montreal,2271,CA
711ddfondaumiere,1542397,REST_MGR,America/Vancouver,2285,CA
4212JCran,1579623,ASSOCIATE,America/Edmonton,2318,CA
2322ebaerwinkel,1790378,ASSOCIATE,America/Toronto,2322,CA
10haddad,1590919,ASSOCIATE,America/Toronto,2336,CA
2353SAmal,1745236,ASSOCIATE,America/Toronto,2353,CA
Rosemarie5756,1448408,ASSOCIATE,America/Edmonton,2386,CA
2403PKaur,1793915,ASSOCIATE,America/Vancouver,2403,CA
2404Jedelyn,1362572,ASSOCIATE,America/Edmonton,2404,CA
2421KemissaP,1803638,ASSOCIATE,America/Montreal,2421,CA
2532MEMoisan,1049546,ASSISTANT_MGR,America/Montreal,2454,CA
2471jHidalgo,1774164,ASSOCIATE,America/Edmonton,2471,CA
EsterGullion,1319501,ASSOCIATE,America/Edmonton,2472,CA
cheyenne1121,1606261,ASSOCIATE,America/Moncton,2489,CA
khouka,1527257,SHIFT_LDR,America/Montreal,2522,CA
HBedi,1805492,ASSOCIATE,America/Toronto,2536,CA
2517KWoodland,180694,REST_MGR,America/Vancouver,2539,CA
noemiedesmanches,1804196,ASSOCIATE,America/Montreal,2553,CA
3029tsasha,20861,ASSOCIATE,America/Toronto,2586,CA
2603SaurabhP,1799444,ASSOCIATE,America/Toronto,2603,CA
2804NNadarajah,210235,ASSOCIATE,America/Toronto,2621,CA
2654INSAN,1814809,ASSOCIATE,America/Montreal,2654,CA
2671BManon,210579,ASSOCIATE,America/Montreal,2671,CA
Komol1234,1805483,ASSOCIATE,America/Vancouver,2689,CA
2722jaba,1791440,ASSOCIATE,America/Toronto,2722,CA
JoenithR,1810788,ASSOCIATE,America/Edmonton,2736,CA
3577slucina,1682380,ASSOCIATE,America/Edmonton,2739,CA
2753Jeewa,1797827,ASSOCIATE,America/Toronto,2753,CA
2786Geom,1693611,ASSOCIATE,America/Edmonton,2786,CA
2790NRathjen,1791575,ASSOCIATE,America/Vancouver,2790,CA
boucmary,1592632,ASSOCIATE,America/Montreal,2803,CA
2804amiel,1719366,ASSOCIATE,America/Toronto,2804,CA
2821SChawla,1634058,ASSOCIATE,America/Edmonton,2821,CA
2854sukhwinder,1788250,ASSOCIATE,America/Edmonton,2854,CA
2871arshdeep,1725182,ASSOCIATE,America/Toronto,2871,CA
2872MMoore,1822782,ASSOCIATE,America/Toronto,2872,CA
2889mkaur,1724776,ASSOCIATE,America/Vancouver,2889,CA
2922shicks,1779518,SHIFT_LDR,America/Toronto,2922,CA
CHamilton,308274,ASSOCIATE,America/Toronto,2939,CA
2867aescatron,1453604,ASSOCIATE,America/Vancouver,2940,CA
4807elemieux,1689102,ASSOCIATE,America/Montreal,2953,CA
Carlos.Bumanglag,1360873,ASSOCIATE,America/Winnipeg,2957,CA
2990NVanhintum,1781246,ASSOCIATE,America/Toronto,2990,CA
meriem0188,1750011,ASSOCIATE,America/Montreal,3004,CA
3021FKlishevych,1765602,ASSOCIATE,America/Toronto,3021,CA
3054rkaur1,1735015,ASSOCIATE,America/Vancouver,3054,CA
3071JEYAH,1745415,ASSOCIATE,America/Toronto,3071,CA
3072Labiste,1761170,ASSOCIATE,America/Toronto,3072,CA
Michelle3089,1589607,ASSOCIATE,America/Vancouver,3089,CA
MariaLee,1099312,SHIFT_LDR,America/Toronto,3122,CA
1298lclement,1720439,ASSOCIATE,America/Toronto,3139,CA
3140TBautista,1144445,REST_MGR,America/Edmonton,3140,CA
3190aalbania,1787105,ASSOCIATE,America/Vancouver,3190,CA
1891epam,163660,REST_MGR,America/Toronto,3204,CA
Cassandra21,1728393,ASSOCIATE,America/Montreal,3221,CA
3254HANG,1195397,ASSOCIATE,America/Vancouver,3254,CA
3272Avav,1814290,ASSOCIATE,America/Toronto,3272,CA
3289ESoltys,1278888,SHIFT_LDR,America/Toronto,3289,CA
3322Fatima,1815762,ASSOCIATE,America/Toronto,3322,CA
1234subarna,1291337,ASSISTANT_MGR,America/Edmonton,3339,CA
3340YogeshP,1820025,ASSOCIATE,America/Toronto,3340,CA
4137DMARLEAU,17878,SHIFT_LDR,America/Montreal,3390,CA
3407Samuel,1794883,ASSOCIATE,America/Montreal,3407,CA
Joanalyn,1349116,ASSOCIATE,America/Regina,3425,CA
